Account Number,Account Name,Year,Week,Invoice Date,Invoice Number,Pick Up Date,Consignment No,Reference,Sender Company,Sender City,Sender Postcode,Receiver Company,Receiver City,Receiver Postcode,Origin,Destination,Payer,International/Domestic,Div/Prod Code,Rating Code 3,Rating Code 4,Dangerous Goods,Total Pieces,Billed Weight,Volume,Vol Wt Id,Declared Weight,Freight Amount,Automatic Warranty,Extended Warranty,Surcharge,GST,Total Amount
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU422195169,,Nivoda Limited,DONVALE,3111,PINK C,UNLEY,5061,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU430760822,,Nivoda Limited,DONVALE,3111,PARADE JLERS,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU450548947,,Nivoda Limited,DONVALE,3111,THE PERFECT D,HAYMARKET,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU476192636,,Nivoda Limited,DONVALE,3111,PARRYS JLERS,KOGARAH,2217,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU478425405,,Nivoda Limited,DONVALE,3111,SKY,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,33.28,0,0,3.37,3.67,40.32
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU492237321,,Nivoda Limited,DONVALE,3111,W.B.MOSER PTY LTD,BURNSIDE,5066,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,18.85,0,0,4.21,2.31,25.37
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU503104417,,Nivoda Limited,DONVALE,3111,MELBOURNE JLERS,HOPPERS CROSSING,3029,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU508066171,,Nivoda Limited,DONVALE,3111,MG J DESIGNS,HALLAM,3803,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU540545916,,Nivoda Limited,DONVALE,3111,HOGAN D,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU553937317,,Nivoda Limited,DONVALE,3111,UNIQUE O MINE,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU566573708,,Nivoda Limited,DONVALE,3111,LA GRANDE F J,LIVERPOOL,2170,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU589083247,,Nivoda Limited,DONVALE,3111,BLACKBOX JLERS,HIGHPOINT CITY,3032,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU594235876,,Nivoda Limited,DONVALE,3111,HARLEQUIN MANUFACTUR,BRADDON,2612,MEL,CBA,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU636357033,,Nivoda Limited,DONVALE,3111,REIGNE J PTY LTD,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU642789081,,Nivoda Limited,DONVALE,3111,INTERNATIONAL D COMPANY,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU642917707,,Nivoda Limited,DONVALE,3111,DAVID WALKER - MANUFACTUR JLER,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU688262776,,Nivoda Limited,DONVALE,3111,OJ CO PTY LTD,PADDINGTON,2021,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU690929900,,Nivoda Limited,DONVALE,3111,RAYMONDS J PTY LTD,WETHERILL PARK,2164,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU695669366,,Nivoda Limited,DONVALE,3111,EFUNE INTERNATIONAL T/A THE D,ALBERT PARK BARRACK,3004,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU737355963,,Nivoda Limited,DONVALE,3111,DCLA DX,HAYMARKET,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU752196157,,Nivoda Limited,DONVALE,3111,ROBERT CLIFF MASTER JLERS,CASTLE HILL,2154,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU768085736,,Nivoda Limited,DONVALE,3111,EVERETTBROOKES JLERS,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU779076059,,Nivoda Limited,DONVALE,3111,FOSTER & CO. FAMILY JLERS,URANGAN,4655,MEL,QL1,S,D,D 75,,,N,1,2,0.0057,V,1,25.71,0,0,8.43,3.41,37.55
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU803425311,,Nivoda Limited,DONVALE,3111,ALLG JLERS,PERTH,6000,MEL,PTH,S,D,D 75,,,N,1,2,0.0057,V,1,28.28,0,0,9.28,3.76,41.32
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU812238078,,Nivoda Limited,DONVALE,3111,CROWN D JLERS,WOLLONGONG,2500,MEL,WNG,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU820924714,,Nivoda Limited,DONVALE,3111,BELLWARRA PTY LTD,NOWRA,2541,MEL,NOW,S,D,D 75,,,N,1,2,0.0057,V,1,20.56,0,0,6.74,2.73,30.03
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU830358166,,Nivoda Limited,DONVALE,3111,CTJ PTY LTD,BUNDALL,4217,MEL,OOL,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.59,3.07,33.79
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU850258047,,Nivoda Limited,DONVALE,3111,THE D HUNTER AUSTRALIA,REDLYNCH,4870,MEL,CNS,S,D,D 75,,,N,1,2,0.0057,V,1,46.27,0,0,15.18,6.15,67.6
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU851266240,,Nivoda Limited,DONVALE,3111,NEW CREATIONS INDUSTRIES PTY L,MOUNT DRUITT,2770,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU890905551,,Nivoda Limited,DONVALE,3111,SIMON CURWOOD JLERS,KOTARA,2289,MEL,NCL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU956521815,,Nivoda Limited,DONVALE,3111,DLINE J,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/15/2023,VHU961191779,,Nivoda Limited,DONVALE,3111,NEVE J LTD,HAYMARKET,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU105384049,,Nivoda Limited,DONVALE,3111,LA GRANDE F J,LIVERPOOL,2170,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU118863397,,Nivoda Limited,DONVALE,3111,BURGUNDY BESPOKE JLERS,GUMDALE,4154,MEL,BNE,S,D,D 75,,,N,1,2,0.0057,V,1,29.13,0,0,7.59,3.67,40.39
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU124273907,,Nivoda Limited,DONVALE,3111,PHARMASAVE WAYVILLE,WAYVILLE,5034,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,18.85,0,0,4.21,2.31,25.37
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU126866902,,Nivoda Limited,DONVALE,3111,MATTHEWS JLERS,NEWCASTLE WEST,2302,MEL,NCL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU204998697,,Nivoda Limited,DONVALE,3111,DLINE J,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU231936523,,Nivoda Limited,DONVALE,3111,SUPERIOR D P/L,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU270332259,,Nivoda Limited,DONVALE,3111,CLASS A JLERS,WALKERVILLE,5081,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU300806595,,Nivoda Limited,DONVALE,3111,PARADE JLERS,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU318353124,,Nivoda Limited,DONVALE,3111,TEMPLESTOWE NEWSAGENCY,TEMPLESTOWE,3106,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,16.28,0,0,3.37,1.97,21.62
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU367638961,,Nivoda Limited,DONVALE,3111,ORANGE RIVER PTY LTD,FORTITUDE VALLEY,4006,MEL,BNE,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.59,3.07,33.79
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU373743096,,Nivoda Limited,DONVALE,3111,DREAM D,DOUBLE BAY,2028,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU393634597,,Nivoda Limited,DONVALE,3111,JC J PL,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,W,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU437292004,,Nivoda Limited,DONVALE,3111,MELBOURNE JLERS,HOPPERS CROSSING,3029,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU447598883,,Nivoda Limited,DONVALE,3111,THE CLASSIC JLERS,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU469213973,,Nivoda Limited,DONVALE,3111,JOGIA D INTERNATIONAL,PERTH,6000,MEL,PTH,S,D,D 75,,,N,1,2,0.0057,V,1,28.28,0,0,9.28,3.76,41.32
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU493450091,,Nivoda Limited,DONVALE,3111,CROWN D JLERS,WOLLONGONG,2500,MEL,WNG,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU549812301,,Nivoda Limited,DONVALE,3111,MY D CLUB PTY LTD,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU567406541,,Nivoda Limited,DONVALE,3111,DPORT,BRISBANE,4000,MEL,BNE,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.59,3.07,33.79
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU579885745,,Nivoda Limited,DONVALE,3111,CTJ PTY LTD,BUNDALL,4217,MEL,OOL,S,D,D 75,,,N,1,2,0.0057,V,1,23.13,0,0,7.59,3.07,33.79
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU626905857,,Nivoda Limited,DONVALE,3111,HLSK,BRAESIDE,3195,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU680382408,,Nivoda Limited,DONVALE,3111,ECO LAB D,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU693003326,,Nivoda Limited,DONVALE,3111,LINDELLI,HAYMARKET,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU761013240,,Nivoda Limited,DONVALE,3111,SON DEL SOL,KIAMA DOWNS,2533,MEL,WNG,S,D,D 75,,,N,1,2,0.0057,V,1,18.85,0,0,4.21,2.31,25.37
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU813945391,,Nivoda Limited,DONVALE,3111,PARKER D,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU858880724,,Nivoda Limited,DONVALE,3111,CULLEN J,KEW,3101,MEL,MEL,S,D,D 75,,,N,1,2,0.0071,W,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU886748896,,Nivoda Limited,DONVALE,3111,FEDELE J PTY LTD,PRAHRAN,3181,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU888554349,,Nivoda Limited,DONVALE,3111,GS D,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU906228697,,Nivoda Limited,DONVALE,3111,THE JLER CORPORATION PTY LTD,PADDINGTON,2021,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU907372028,,Nivoda Limited,DONVALE,3111,FOSTER & CO. FAMILY JLERS,URANGAN,4655,MEL,QL1,S,D,D 75,,,N,1,2,0.0057,V,1,25.71,0,0,8.43,3.41,37.55
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU912792030,,Nivoda Limited,DONVALE,3111,AFFECTION D PTY LTD,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU943875977,,Nivoda Limited,DONVALE,3111,ROBERT CLIFF MASTER JLERS,CASTLE HILL,2154,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/16/2023,VHU960611022,,Nivoda Limited,DONVALE,3111,SKY,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/17/2023,VHU213430598,,Nivoda Limited,DONVALE,3111,PAUL BRAM,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,10.28,0,0,3.37,1.37,15.02
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/17/2023,VHU461238616,,Nivoda Limited,DONVALE,3111,REEMS J,BONDI JUNCTION,2022,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/17/2023,VHU505640582,,Nivoda Limited,DONVALE,3111,PATRICK HOGAN / ETHICAL G,ASCOT,4007,MEL,BNE,S,D,D 75,,,N,1,5,0.0057,W,1,36.85,0,0,10.12,4.7,51.67
50002662,NIVODA AUSTRALIA PTY LTD,2024,12,8/19/2023,67084752,8/17/2023,VHU721096713,,Nivoda Limited,DONVALE,3111,ANDREW MAZZONE DESIGN JLERS,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12.85,0,0,4.21,1.71,18.77
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/23/2023,VHU290845766,,Nivoda Limited,DONVALE,3111,ILLARIY,ST LEONARDS,2065,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU148517072,,Nivoda Limited,DONVALE,3111,SPRFIELD JLERS,BELLBIRD PARK,4300,MEL,BNE,S,D,D 75,,,N,1,2,0.0057,V,1,21.6,0,0,7.69,2.93,32.22
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU236104833,,Nivoda Limited,DONVALE,3111,ORANGE RIVER PTY LTD,FORTITUDE VALLEY,4006,MEL,BNE,S,D,D 75,,,N,1,2,0.0057,V,1,21.6,0,0,7.69,2.93,32.22
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU239212364,,Nivoda Limited,DONVALE,3111,BECKS GROUP,OTTOWAY,5013,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU362832681,,Nivoda Limited,DONVALE,3111,MIDAS J,MIRANDA,2228,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU363099546,,Nivoda Limited,DONVALE,3111,LA GRANDE F J,LIVERPOOL,2170,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU404393171,,Nivoda Limited,DONVALE,3111,G CITY JLERS,WARILLA,2528,MEL,WNG,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU441609206,,Nivoda Limited,DONVALE,3111,CROWN D JLERS,WOLLONGONG,2500,MEL,WNG,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU457809982,,Nivoda Limited,DONVALE,3111,P TRADERS PTY LTD,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU478500204,,Nivoda Limited,DONVALE,3111,THE JLER CORPORATION PTY LTD,PADDINGTON,2021,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU498197050,,Nivoda Limited,DONVALE,3111,BELLWARRA PTY LTD,NOWRA,2541,MEL,NOW,S,D,D 75,,,N,1,2,0.0057,V,1,19.2,0,0,6.84,2.6,28.64
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU512464022,,Nivoda Limited,DONVALE,3111,BLACKBOX JLERS,CANNINGTON,6107,MEL,PTH,S,D,D 75,,,N,1,2,0.0057,V,1,26.4,0,0,9.4,3.58,39.38
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU517523021,,Nivoda Limited,DONVALE,3111,TOK BROS PTY LTD,SYDNEY,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU552620371,,Nivoda Limited,DONVALE,3111,ROBERT CLIFF MASTER JLERS,CASTLE HILL,2154,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU583590248,,Nivoda Limited,DONVALE,3111,HARLEQUIN MANUFACTUR,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,9.6,0,0,3.42,1.3,14.32
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU592901401,,Nivoda Limited,DONVALE,3111,PARKER D,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,9.6,0,0,3.42,1.3,14.32
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU606231798,,Nivoda Limited,DONVALE,3111,MY J SHOP,NOBBY BEACH,4218,MEL,OOL,S,D,D 75,,,N,1,2,0.0057,V,1,21.6,0,0,7.69,2.93,32.22
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU617198750,,Nivoda Limited,DONVALE,3111,PARADE JLERS,HAYMARKET,2000,MEL,SYD,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU641337641,,Nivoda Limited,DONVALE,3111,STELIOS JLERS,MOUNT HAWTHORN,6016,MEL,PTH,S,D,D 75,,,N,1,2,0.0057,V,1,26.4,0,0,9.4,3.58,39.38
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU674009342,,Nivoda Limited,DONVALE,3111,JOGIA D INTERNATIONAL,PERTH,6000,MEL,PTH,S,D,D 75,,,N,1,2,0.0057,V,1,26.4,0,0,9.4,3.58,39.38
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU779068864,,Nivoda Limited,DONVALE,3111,CULLEN J,KEW,3101,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,W,1,9.6,0,0,3.42,1.3,14.32
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU800058209,,Nivoda Limited,DONVALE,3111,THE CLASSIC JLERS,ADELAIDE,5000,MEL,ADL,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU815930783,,Nivoda Limited,DONVALE,3111,MATTHEWS JLERS,NEWCASTLE WEST,2302,MEL,NCL,S,D,D 75,,,N,1,2,0.0057,V,1,12,0,0,4.27,1.63,17.9
50002662,NIVODA AUSTRALIA PTY LTD,2024,5,7/1/2023,66746384,6/26/2023,VHU819866730,,Nivoda Limited,DONVALE,3111,MCALISTER JLERS,MELBOURNE,3000,MEL,MEL,S,D,D 75,,,N,1,2,0.0057,V,1,9.6,0,0,3.42,1.3,14.32
